Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C6 Residency [%]","Core #1 C6 Residency [%]","Core #2 C6 Residency [%]","Core #3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","Motherboard [°C]","PCH [°C]","CPU [°C]","Vtt [V]","+3.3V [V]","+12V [V]","VIN3 [V]","iGPU VAXG [V]","Vcore [V]","DDR A/B [V]","3VSB [V]","VBAT [V]","CPU [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
13.9.2019,17:9:32.656,4641,7858,37.1,2604,5544,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,58,57,56,50,47,48,49,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,44,46.537,40.684,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,50,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1261,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.076,3752,1880,41,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.000,0.000,0,
13.9.2019,17:9:34.868,4641,7859,37.1,2603,5545,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.2,100.0,99.9,100.0,37,37,37,37,55,58,57,55,50,47,48,50,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,45,46.516,40.664,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.016,3752,1880,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.139,0.123,0,
13.9.2019,17:9:37.079,4641,7859,37.1,2603,5545,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,57,57,57,50,48,48,48,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,46.528,40.677,0.0,0.0,0.0,99.9,100.0,100.0,100.0,100.0,99.9,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1266,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.003,3752,1880,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.000,0.000,0,
13.9.2019,17:9:39.291,4640,7859,37.1,2603,5544,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,58,57,56,50,47,48,49,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,44,46.548,40.690,0.0,0.0,0.0,100.0,100.0,100.0,99.9,100.0,99.9,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1261,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.046,3752,1880,41,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,1.711,1.062,0,
13.9.2019,17:9:41.487,4639,7860,37.1,2603,5545,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,56,58,57,56,49,47,48,49,59,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,44,46.504,40.653,0.0,0.0,0.0,100.0,99.9,100.0,100.0,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.027,3752,1880,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.000,0.000,0,
13.9.2019,17:9:43.702,4639,7860,37.1,2603,5545,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,56,57,56,55,49,48,49,50,58,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,44,46.507,40.657,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.000,3752,1880,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.000,0.000,0,
13.9.2019,17:9:45.898,4639,7860,37.1,2603,5545,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,99.2,100.0,100.0,100.0,100.0,100.0,99.9,100.0,37,37,37,37,55,57,57,55,50,48,48,50,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,46.480,40.629,0.0,0.0,0.0,100.0,100.0,100.0,99.9,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1261,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.039,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,1.364,0.945,0,
13.9.2019,17:9:48.110,4639,7860,37.1,2603,5545,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,57,56,56,50,48,49,49,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,45,46.464,40.615,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.066,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.000,0.000,0,
13.9.2019,17:9:50.321,4639,7860,37.1,2603,5545,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,57,57,56,50,48,48,49,58,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,45,46.501,40.649,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.001,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.139,0.123,0,
13.9.2019,17:9:52.549,4639,7860,37.1,2602,5546,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,57,57,56,50,48,48,49,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,44,46.484,40.633,0.0,0.0,0.0,99.9,100.0,100.0,99.9,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1266,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.024,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.000,0.000,0,
13.9.2019,17:9:54.760,4639,7860,37.1,2601,5547,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,58,56,56,50,47,49,49,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,46.468,40.618,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.2,0.7,0.9,0.001,0.125,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.398,1.006,0,
13.9.2019,17:9:56.960,4639,7860,37.1,2599,5549,31.9,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,58,58,56,50,47,47,49,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,46.526,40.675,0.0,0.0,0.0,100.0,99.9,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,50,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1261,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.001,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,1.186,0.129,0,
13.9.2019,17:9:59.172,4639,7861,37.1,2598,5550,31.8,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,58,57,56,50,47,48,49,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,46.531,40.681,0.0,0.0,0.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,50,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.000,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.000,0.000,0,
13.9.2019,17:10:1.368,4639,7861,37.1,2597,5551,31.8,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,58,57,56,50,47,48,49,59,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,44,46.568,40.715,0.0,0.0,0.0,100.0,99.9,100.0,100.0,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,50,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1261,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.031,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,1.364,0.945,0,
13.9.2019,17:10:3.595,4639,7861,37.1,2595,5552,31.8,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,99.2,100.0,100.0,100.0,99.9,100.0,37,37,37,37,55,58,57,56,50,47,48,49,59,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,45,46.539,40.689,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,50,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1261,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.094,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.000,0.000,0,
13.9.2019,17:10:5.791,4639,7861,37.1,2594,5554,31.8,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,58,56,57,50,47,49,48,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,46.538,40.685,0.0,0.0,0.0,100.0,100.0,100.0,99.9,100.0,99.9,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,50,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.029,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.035,0.123,0,
13.9.2019,17:10:8.018,4639,7861,37.1,2593,5555,31.8,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,58,57,57,50,47,48,48,57,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,46.530,40.680,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1261,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.000,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.136,0.035,0,
13.9.2019,17:10:10.218,4639,7861,37.1,2592,5555,31.8,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.2,100.0,99.9,100.0,37,37,37,37,54,59,56,57,51,46,49,48,58,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,46.556,40.703,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,50,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.000,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.159,0.125,0,
13.9.2019,17:10:12.414,4639,7861,37.1,2592,5556,31.8,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,57,56,56,50,48,49,49,58,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,45,46.526,40.676,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1266,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.001,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,1.374,0.952,0,
13.9.2019,17:10:14.626,4639,7861,37.1,2591,5556,31.8,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,99.2,100.0,100.0,100.0,99.9,100.0,37,37,37,37,55,58,57,56,50,47,48,49,59,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,45,46.540,40.688,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,50,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.000,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.000,0.000,0,
13.9.2019,17:10:16.838,4639,7861,37.1,2591,5557,31.7,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,55,57,56,57,50,48,49,48,58,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,45,46.542,40.690,0.0,0.0,0.0,100.0,99.9,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,50,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1264,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.022,3752,1881,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,1.364,0.945,0,
13.9.2019,17:10:19.033,4638,7861,37.1,2589,5558,31.7,0.9,1.196,1.196,1.196,1.196,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.2,100.0,99.9,100.0,37,37,37,37,56,58,56,57,49,47,49,48,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,45,46.527,40.677,0.0,0.0,0.0,100.0,100.0,100.0,99.9,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,49,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1268,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.7,0.1,0.8,0.031,0.081,3752,1882,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,0.000,0.000,0,
13.9.2019,17:10:21.245,4638,7861,37.1,2589,5559,31.7,0.9,1.196,1.196,1.196,1.201,3691.6,3691.6,3691.6,3691.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,37,37,37,54,58,57,56,51,47,48,49,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,45,46.563,40.710,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,128,2,34,25,50,1.068,3.324,11.952,2.064,0.012,1.152,1.536,3.384,3.288,1266,No,39,39,No,No,39,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.025,3752,1882,40,0.675,0,139.0,202.5,544.0,1.0,0.0,0.0,0.0,7.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,311,238,19,2.5,367,30,1.275,0.000,0,
